Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue;Size;Color;Material;Warranty;Manufacturer;Rating;Shipping_Weight;Delivery_Time;Discount;Eco_Friendly;Shipping_Cost;Shipping_Company;Shipping_Type;Insurance;Return_Policy
29-09-2020;29;September;2020;33;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;369;225;594;Medium;Black;Aluminum;2 Years;Manufacturer C;4;5.97;3;9;False;34.86;DHL;Same Day;Basic;60 Days
29-09-2015;29;September;2015;33;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;221;135;356;Medium;Red;Carbon Fiber;3 Years;Manufacturer C;2;11.04;7;3;True;53.31;Posti;Same Day;Basic;7 Days
16-05-2022;16;May;2022;33;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;15;45;120;1107;675;1782;Extra Large;White;Steel;3 Years;Manufacturer D;1;1.61;1;25;False;91.22;UPS;Standard;Premium;30 Days
16-05-2014;16;May;2014;33;Young Adults (25-34);F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;15;45;120;1107;675;1782;Small;White;Plastic;Lifetime;Manufacturer C;5;11.35;5;6;True;28.68;DHL;Same Day;Basic;60 Days
23-05-2013;23;May;2013;42;Adults (35-64);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;73;45;118;Extra Large;Blue;Plastic;2 Years;Manufacturer B;3;13.27;1;1;False;43.99;GLS;Standard;Basic;No Return
23-05-2016;23;May;2016;42;Adults (35-64);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;218;135;353;Extra Large;White;Carbon Fiber;1 Year;Manufacturer C;4;12.02;7;26;True;76.78;Posti;Next Day;None;30 Days
06-08-2015;6;August;2015;42;Adults (35-64);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;17;45;120;989;765;1754;Large;White;Steel;1 Year;Manufacturer C;3;3.97;6;6;True;26.74;UPS;Express;Basic;60 Days
06-08-2019;6;August;2019;42;Adults (35-64);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;16;45;120;931;720;1651;Large;Green;Carbon Fiber;1 Year;Manufacturer C;3;12.66;8;3;False;12.31;GLS;Next Day;Premium;60 Days
14-10-2019;14;October;2019;43;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;486;450;936;Medium;Green;Steel;2 Years;Manufacturer A;1;10.51;4;21;True;32.53;FedEx;Same Day;None;7 Days
14-10-2015;14;October;2015;43;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;486;450;936;Medium;White;Carbon Fiber;1 Year;Manufacturer A;3;11.33;6;11;False;20.32;GLS;Standard;Basic;No Return
06-12-2020;6;December;2020;43;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;486;450;936;Small;Black;Aluminum;Lifetime;Manufacturer A;5;11.34;3;4;True;93.32;UPS;Express;Premium;60 Days
06-12-2023;6;December;2023;43;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;437;405;842;Large;Red;Carbon Fiber;2 Years;Manufacturer D;3;7.02;7;25;True;81.77;GLS;Next Day;Basic;7 Days
18-12-2018;18;December;2018;45;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;146;135;281;Medium;Blue;Plastic;1 Year;Manufacturer C;1;13.57;8;11;True;65.17;UPS;Same Day;Basic;60 Days
18-12-2018;18;December;2018;45;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;97;90;187;Medium;Blue;Aluminum;2 Years;Manufacturer B;5;2.3;9;10;False;87.79;Posti;Express;Basic;No Return
13-09-2023;13;September;2023;53;Adults (35-64);M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;281;180;461;Small;Black;Plastic;Lifetime;Manufacturer C;2;14.4;2;10;False;81.35;UPS;Next Day;Basic;7 Days
13-09-2017;13;September;2017;53;Adults (35-64);M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;140;90;230;Large;Green;Steel;3 Years;Manufacturer A;3;0.6;1;8;True;22.72;Posti;Same Day;None;60 Days
27-10-2013;27;October;2013;21;Youth (<25);F;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;149;135;284;Large;Red;Aluminum;2 Years;Manufacturer B;1;11.64;7;19;True;89.79;UPS;Standard;None;7 Days
27-10-2018;27;October;2018;21;Youth (<25);F;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;50;45;95;Medium;White;Plastic;3 Years;Manufacturer C;2;3.2;2;11;True;56.24;GLS;Express;Premium;7 Days
02-01-2021;2;January;2021;34;Young Adults (25-34);F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;297;225;522;Large;Blue;Aluminum;Lifetime;Manufacturer C;2;1.44;5;1;True;81.71;DHL;Standard;Basic;60 Days
02-01-2016;2;January;2016;34;Young Adults (25-34);F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;178;135;313;Extra Large;Black;Steel;2 Years;Manufacturer A;4;7.74;8;28;False;90.13;UPS;Express;Basic;No Return
10-05-2015;10;May;2015;22;Youth (<25);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;73;45;118;Extra Large;Green;Aluminum;2 Years;Manufacturer D;5;7.95;6;5;True;35.21;GLS;Next Day;Premium;60 Days
10-05-2013;10;May;2013;22;Youth (<25);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;73;45;118;Small;White;Aluminum;2 Years;Manufacturer D;3;10.2;7;2;True;15.45;FedEx;Next Day;None;30 Days
27-04-2020;27;April;2020;67;Seniors (64+);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;145;90;235;Small;White;Steel;2 Years;Manufacturer A;1;9.12;2;0;True;26.65;Posti;Express;Basic;30 Days
27-04-2021;27;April;2021;67;Seniors (64+);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;73;45;118;Large;Blue;Plastic;3 Years;Manufacturer B;4;0.95;5;14;True;45.58;FedEx;Standard;Basic;7 Days
22-12-2015;22;December;2015;31;Young Adults (25-34);M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;146;135;281;Small;Blue;Aluminum;2 Years;Manufacturer C;5;3.46;9;7;True;82.71;GLS;Same Day;Basic;7 Days
22-12-2015;22;December;2015;31;Young Adults (25-34);M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;243;225;468;Small;Blue;Aluminum;2 Years;Manufacturer A;4;10.88;7;15;True;86.77;Posti;Next Day;Basic;30 Days
28-11-2016;28;November;2016;31;Young Adults (25-34);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;698;540;1238;Large;White;Plastic;1 Year;Manufacturer C;5;14.17;3;1;False;5.66;GLS;Standard;None;7 Days
28-11-2016;28;November;2016;31;Young Adults (25-34);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;698;540;1238;Small;Black;Plastic;1 Year;Manufacturer C;5;11.61;5;21;True;53.52;UPS;Next Day;Premium;60 Days
28-07-2019;28;July;2019;37;Adults (35-64);M;France;Nord;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;238;180;418;Large;White;Aluminum;2 Years;Manufacturer B;3;14.79;5;12;False;44.65;Posti;Same Day;Premium;No Return
28-07-2014;28;July;2014;37;Adults (35-64);M;France;Nord;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;178;135;313;Small;Green;Carbon Fiber;2 Years;Manufacturer B;5;2.3;3;23;False;26.1;FedEx;Standard;None;No Return
13-04-2017;13;April;2017;26;Young Adults (25-34);M;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;279;225;504;Extra Large;Red;Aluminum;1 Year;Manufacturer B;4;14.4;7;6;False;16.39;FedEx;Standard;None;30 Days
13-04-2017;13;April;2017;26;Young Adults (25-34);M;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;391;315;706;Medium;Black;Steel;2 Years;Manufacturer D;5;5.92;1;27;False;37.07;FedEx;Standard;Basic;60 Days
19-02-2017;19;February;2017;87;Seniors (64+);F;Germany;Saarland;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;107;90;197;Medium;White;Aluminum;3 Years;Manufacturer D;3;8.63;7;21;False;94.58;UPS;Same Day;None;No Return
19-02-2023;19;February;2023;87;Seniors (64+);F;Germany;Saarland;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;160;135;295;Large;Black;Plastic;1 Year;Manufacturer A;3;14.66;2;19;True;35.7;DHL;Standard;Premium;7 Days
09-12-2016;9;December;2016;25;Young Adults (25-34);F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;119;90;209;Large;Black;Steel;3 Years;Manufacturer C;4;6.99;7;10;True;54.29;FedEx;Same Day;Premium;No Return
09-12-2017;9;December;2017;25;Young Adults (25-34);F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;178;135;313;Large;Blue;Aluminum;3 Years;Manufacturer D;2;5.06;9;21;False;71.79;GLS;Express;Basic;7 Days
17-05-2017;17;May;2017;31;Young Adults (25-34);F;Germany;Hamburg;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;200;135;335;Extra Large;Black;Aluminum;Lifetime;Manufacturer B;2;11.97;6;28;True;39.54;GLS;Express;None;60 Days
17-05-2014;17;May;2014;31;Young Adults (25-34);F;Germany;Hamburg;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;133;90;223;Large;Blue;Plastic;3 Years;Manufacturer B;5;10.72;7;7;True;97.32;DHL;Standard;None;60 Days
06-06-2018;6;June;2018;32;Young Adults (25-34);F;France;Loir et Cher;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;309;225;534;Small;White;Plastic;1 Year;Manufacturer C;1;0.82;2;14;False;96.43;Posti;Same Day;Premium;60 Days
06-06-2014;6;June;2014;32;Young Adults (25-34);F;France;Loir et Cher;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;433;315;748;Small;White;Aluminum;3 Years;Manufacturer A;5;7.53;7;22;False;28.92;FedEx;Standard;None;60 Days
18-08-2021;18;August;2021;25;Young Adults (25-34);M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;148;90;238;Extra Large;White;Carbon Fiber;Lifetime;Manufacturer D;4;13.89;7;6;False;52.24;Posti;Express;None;30 Days
18-08-2016;18;August;2016;25;Young Adults (25-34);M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;221;135;356;Small;Black;Steel;1 Year;Manufacturer A;4;8.43;4;13;True;33.58;FedEx;Next Day;Basic;60 Days
20-09-2020;20;September;2020;26;Young Adults (25-34);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;486;450;936;Medium;Black;Plastic;2 Years;Manufacturer B;4;9.4;2;21;True;32.06;Posti;Next Day;Basic;30 Days
20-09-2022;20;September;2022;26;Young Adults (25-34);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;437;405;842;Small;White;Aluminum;1 Year;Manufacturer D;4;7.57;2;7;True;8.5;FedEx;Same Day;Premium;60 Days
29-12-2018;29;December;2018;26;Young Adults (25-34);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;243;225;468;Extra Large;Green;Carbon Fiber;3 Years;Manufacturer A;4;9.0;3;28;True;62.91;DHL;Next Day;None;7 Days
29-12-2017;29;December;2017;26;Young Adults (25-34);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;97;90;187;Small;White;Steel;1 Year;Manufacturer A;3;4.79;7;7;True;52.75;UPS;Same Day;Premium;30 Days
30-03-2020;30;March;2020;33;Young Adults (25-34);M;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;446;360;806;Large;Red;Aluminum;2 Years;Manufacturer B;2;3.45;9;12;False;9.89;FedEx;Next Day;None;No Return
30-03-2015;30;March;2015;33;Young Adults (25-34);M;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;446;360;806;Extra Large;Black;Steel;1 Year;Manufacturer D;4;6.19;2;26;False;31.47;GLS;Standard;Premium;30 Days
09-11-2022;9;November;2022;29;Young Adults (25-34);F;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;407;315;722;Extra Large;Red;Aluminum;2 Years;Manufacturer A;1;3.87;3;24;True;91.29;FedEx;Same Day;Premium;30 Days
09-11-2023;9;November;2023;29;Young Adults (25-34);F;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;466;360;826;Small;White;Steel;Lifetime;Manufacturer B;1;13.7;9;26;False;27.76;GLS;Same Day;None;60 Days
31-12-2018;31;December;2018;24;Youth (<25);F;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;291;225;516;Large;Blue;Aluminum;Lifetime;Manufacturer C;1;2.65;9;29;False;18.77;FedEx;Standard;Basic;No Return
31-12-2015;31;December;2015;24;Youth (<25);F;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;407;315;722;Medium;White;Steel;2 Years;Manufacturer A;1;3.98;9;6;False;51.5;DHL;Standard;Basic;No Return
30-08-2018;30;August;2018;31;Young Adults (25-34);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;508;315;823;Large;Black;Plastic;1 Year;Manufacturer C;3;11.95;8;26;False;98.64;FedEx;Next Day;Basic;7 Days
30-08-2017;30;August;2017;31;Young Adults (25-34);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;436;270;706;Small;Green;Aluminum;2 Years;Manufacturer D;1;1.98;9;16;False;28.0;UPS;Same Day;Basic;No Return
04-11-2023;4;November;2023;40;Adults (35-64);M;United States;Kentucky;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;63;45;108;Medium;Green;Aluminum;Lifetime;Manufacturer A;4;12.05;7;13;False;68.85;Posti;Express;Premium;60 Days
04-11-2016;4;November;2016;40;Adults (35-64);M;United States;Kentucky;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;63;45;108;Large;Black;Steel;3 Years;Manufacturer C;5;8.89;2;2;True;77.35;GLS;Next Day;None;7 Days
31-01-2023;31;January;2023;44;Adults (35-64);M;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;594;450;1044;Extra Large;Green;Plastic;Lifetime;Manufacturer C;1;7.18;9;2;False;27.58;Posti;Standard;None;7 Days
31-01-2017;31;January;2017;44;Adults (35-64);M;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;713;540;1253;Small;Red;Carbon Fiber;3 Years;Manufacturer D;3;13.12;3;20;False;74.18;GLS;Express;Premium;No Return
28-05-2014;28;May;2014;44;Adults (35-64);M;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;238;180;418;Large;White;Plastic;1 Year;Manufacturer D;3;6.28;8;27;True;39.94;UPS;Next Day;Basic;30 Days
28-05-2023;28;May;2023;44;Adults (35-64);M;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;356;270;626;Small;White;Steel;3 Years;Manufacturer C;1;4.47;6;20;False;65.07;DHL;Standard;None;No Return
07-09-2014;7;September;2014;21;Youth (<25);F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;148;90;238;Small;Blue;Carbon Fiber;Lifetime;Manufacturer D;5;8.37;7;18;False;65.19;DHL;Express;Premium;30 Days
07-09-2020;7;September;2020;21;Youth (<25);F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;74;45;119;Extra Large;Black;Aluminum;1 Year;Manufacturer C;1;8.59;8;7;False;55.9;GLS;Same Day;Basic;30 Days
17-04-2023;17;April;2023;25;Young Adults (25-34);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;349;270;619;Medium;White;Aluminum;2 Years;Manufacturer D;3;2.28;6;0;False;13.58;FedEx;Express;None;No Return
17-04-2014;17;April;2014;25;Young Adults (25-34);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;407;315;722;Small;Green;Steel;Lifetime;Manufacturer B;2;11.89;2;15;True;84.35;UPS;Express;None;30 Days
29-09-2019;29;September;2019;25;Young Adults (25-34);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;653;405;1058;Large;Black;Carbon Fiber;Lifetime;Manufacturer C;4;5.93;3;15;True;35.47;UPS;Express;None;30 Days
29-09-2019;29;September;2019;25;Young Adults (25-34);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;653;405;1058;Small;Blue;Carbon Fiber;2 Years;Manufacturer D;3;2.33;7;3;True;22.72;UPS;Standard;Premium;7 Days
31-07-2019;31;July;2019;29;Young Adults (25-34);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;25;45;120;1815;1125;2940;Small;Black;Aluminum;Lifetime;Manufacturer A;1;1.94;7;4;True;8.87;Posti;Same Day;Premium;60 Days
31-07-2017;31;July;2017;29;Young Adults (25-34);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;22;45;120;1597;990;2587;Medium;Green;Steel;Lifetime;Manufacturer B;4;8.7;8;19;True;61.13;Posti;Same Day;Premium;60 Days
03-08-2021;3;August;2021;29;Young Adults (25-34);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;11;45;120;799;495;1294;Small;Red;Carbon Fiber;Lifetime;Manufacturer D;1;5.92;7;5;False;69.37;UPS;Standard;None;30 Days
03-08-2014;3;August;2014;29;Young Adults (25-34);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;11;45;120;799;495;1294;Medium;Red;Carbon Fiber;2 Years;Manufacturer B;1;5.1;1;16;False;6.58;UPS;Same Day;None;30 Days
27-02-2014;27;February;2014;55;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;97;90;187;Large;Red;Aluminum;Lifetime;Manufacturer B;2;7.17;4;23;True;53.65;Posti;Same Day;Basic;30 Days
27-02-2016;27;February;2016;55;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;49;45;94;Extra Large;White;Carbon Fiber;2 Years;Manufacturer B;4;11.99;4;9;True;26.52;GLS;Same Day;Basic;60 Days
13-09-2021;13;September;2021;55;Adults (35-64);M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;194;180;374;Small;Green;Plastic;1 Year;Manufacturer B;4;2.97;4;20;True;66.29;Posti;Standard;Premium;60 Days
13-09-2021;13;September;2021;55;Adults (35-64);M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;292;270;562;Large;Red;Carbon Fiber;3 Years;Manufacturer D;2;2.22;3;12;False;21.56;FedEx;Same Day;Premium;30 Days
08-06-2018;8;June;2018;55;Adults (35-64);M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;437;405;842;Extra Large;Blue;Steel;1 Year;Manufacturer B;3;13.13;5;13;True;70.64;UPS;Standard;Basic;7 Days
08-06-2021;8;June;2021;55;Adults (35-64);M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;292;270;562;Small;Black;Carbon Fiber;3 Years;Manufacturer A;1;12.27;7;15;False;41.74;GLS;Next Day;Basic;30 Days
05-06-2018;5;June;2018;55;Adults (35-64);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;15;45;120;873;675;1548;Small;Green;Carbon Fiber;3 Years;Manufacturer B;5;2.87;9;18;False;93.99;GLS;Standard;None;30 Days
05-06-2019;5;June;2019;55;Adults (35-64);M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;15;45;120;873;675;1548;Small;Black;Steel;3 Years;Manufacturer B;1;8.6;5;27;False;18.06;Posti;Next Day;Basic;No Return
15-12-2015;15;December;2015;53;Adults (35-64);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;508;315;823;Large;Blue;Steel;2 Years;Manufacturer C;1;8.38;8;1;True;37.4;GLS;Next Day;None;60 Days
15-12-2019;15;December;2019;53;Adults (35-64);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;581;360;941;Small;White;Steel;2 Years;Manufacturer A;3;11.73;1;5;False;15.78;DHL;Standard;Premium;7 Days
17-01-2015;17;January;2015;53;Adults (35-64);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;30;45;120;2178;1350;3528;Small;Red;Aluminum;1 Year;Manufacturer D;1;5.27;8;0;False;92.85;Posti;Same Day;Basic;60 Days
17-01-2019;17;January;2019;53;Adults (35-64);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;29;45;120;2105;1305;3410;Large;White;Carbon Fiber;3 Years;Manufacturer A;2;1.43;9;28;True;88.35;Posti;Standard;Basic;No Return
07-05-2013;7;May;2013;53;Adults (35-64);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;436;270;706;Medium;Green;Steel;Lifetime;Manufacturer D;2;3.21;2;0;False;29.5;Posti;Standard;Basic;No Return
07-05-2023;7;May;2023;53;Adults (35-64);F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;436;270;706;Extra Large;Red;Carbon Fiber;Lifetime;Manufacturer C;4;3.57;9;17;False;67.7;FedEx;Next Day;Basic;30 Days
10-11-2015;10;November;2015;50;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;486;450;936;Large;Blue;Aluminum;2 Years;Manufacturer A;5;7.24;5;13;True;82.64;DHL;Same Day;Premium;60 Days
10-11-2023;10;November;2023;50;Adults (35-64);F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;437;405;842;Large;Red;Steel;2 Years;Manufacturer D;1;7.8;2;8;True;57.74;GLS;Next Day;Basic;30 Days
19-08-2015;19;August;2015;55;Adults (35-64);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;871;540;1411;Medium;White;Carbon Fiber;2 Years;Manufacturer B;1;3.48;9;4;True;55.32;UPS;Express;Premium;60 Days
19-08-2018;19;August;2018;55;Adults (35-64);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;653;405;1058;Extra Large;Blue;Aluminum;Lifetime;Manufacturer B;3;5.12;8;26;True;27.98;DHL;Next Day;None;60 Days
18-09-2023;18;September;2023;55;Adults (35-64);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;218;135;353;Small;Red;Steel;Lifetime;Manufacturer C;2;11.87;7;4;False;13.84;Posti;Express;Basic;7 Days
18-09-2015;18;September;2015;55;Adults (35-64);M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;218;135;353;Large;White;Carbon Fiber;Lifetime;Manufacturer A;5;1.13;9;5;True;90.24;UPS;Same Day;None;60 Days
